SOR_communist;Future Action Group;;;;;;;;;;;;;x;;;;
SOR_fascist;Privilege Party;;;;;;;;;;;;;x;;;;
VER;Vervarda;;;;;;;;;;;;x
VER_ADJ;Vervardan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
VER_conservative;Identity League;;;;;;;;;;;;;x;;;;
VER_conservative_2;Patriot League;;;;;;;;;;;;;x;;;;
VER_reactionary;Unconditional Solidarity Formation;;;;;;;;;;;;;x;;;;
VER_liberal;Common Youth Communion;;;;;;;;;;;;;x;;;;
VER_liberal_2;Organized Reformation Voice;;;;;;;;;;;;;x;;;;
VER_anarcho_liberal;Reformation Group;;;;;;;;;;;;;x;;;;
VER_socialist;Abolition Voice;;;;;;;;;;;;;x;;;;
VER_communist;Voter Alliance;;;;;;;;;;;;;x;;;;
VER_fascist;Household Formation;;;;;;;;;;;;;x;;;;
SKY;Skynfjollottr;;;;;;;;;;;;x
SKY_ADJ;Skynfjollotian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
SKY_conservative;Global Trade Communion;;;;;;;;;;;;;x;;;;
SKY_conservative_2;Common Prosperity Party;;;;;;;;;;;;;x;;;;
SKY_reactionary;Household Group;;;;;;;;;;;;;x;;;;
SKY_liberal;Liberty Voice;;;;;;;;;;;;;x;;;;
SKY_liberal_2;Universal Law League;;;;;;;;;;;;;x;;;;
SKY_anarcho_liberal;Civic Justice Party;;;;;;;;;;;;;x;;;;
SKY_socialist;Unified Progress Voice;;;;;;;;;;;;;x;;;;
SKY_communist;Unconditional Motherland Alliance;;;;;;;;;;;;;x;;;;
SKY_fascist;United Appreciation League;;;;;;;;;;;;;x;;;;
PAK;Pakaetyba;;;;;;;;;;;;x
PAK_ADJ;Pakaetyban;;;;;;;;;;;;;x;;;;;;;;;;;;;;
PAK_conservative;First Voter Formation;;;;;;;;;;;;;x;;;;
PAK_conservative_2;First Fatherland Formation;;;;;;;;;;;;;x;;;;
PAK_reactionary;Leading Citizens Foundation;;;;;;;;;;;;;x;;;;
PAK_liberal;Liberty Party;;;;;;;;;;;;;x;;;;
PAK_liberal_2;Progressive Respect Foundation;;;;;;;;;;;;;x;;;;
PAK_anarcho_liberal;Free Defiance Formation;;;;;;;;;;;;;x;;;;
PAK_socialist;Emancipation Group;;;;;;;;;;;;;x;;;;
PAK_communist;Working Class Community;;;;;;;;;;;;;x;;;;
PAK_fascist;Right Wing Voice;;;;;;;;;;;;;x;;;;
TAN;Tanaikuauna;;;;;;;;;;;;x
TAN_ADJ;Tanaikuaunan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
TAN_conservative;Motherland Party;;;;;;;;;;;;;x;;;;
TAN_conservative_2;Modern Unity League;;;;;;;;;;;;;x;;;;
TAN_reactionary;Eastern Industry Group;;;;;;;;;;;;;x;;;;
TAN_liberal;Popular Builders Formation;;;;;;;;;;;;;x;;;;
TAN_liberal_2;Prosperity Group;;;;;;;;;;;;;x;;;;
TAN_anarcho_liberal;Impartiality Communion;;;;;;;;;;;;;x;;;;
TAN_socialist;Southern Evolution League;;;;;;;;;;;;;x;;;;
TAN_communist;Freedom Coalition;;;;;;;;;;;;;x;;;;
TAN_fascist;Future Self-Defense Formation;;;;;;;;;;;;;x;;;;
GRO;Grorgom;;;;;;;;;;;;x
GRO_ADJ;Grorgian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
GRO_conservative;Organized Family Coalition;;;;;;;;;;;;;x;;;;
GRO_conservative_2;Nature Community;;;;;;;;;;;;;x;;;;
GRO_reactionary;Respect Formation;;;;;;;;;;;;;x;;;;
GRO_liberal;Prime Progress Movement;;;;;;;;;;;;;x;;;;
GRO_liberal_2;Prosperity Union;;;;;;;;;;;;;x;;;;
GRO_liberal_3;Leading Youth Foundation;;;;;;;;;;;;;x;;;;
GRO_anarcho_liberal;Democratic Denizen Collective;;;;;;;;;;;;;x;;;;
GRO_socialist;Freedom Voice;;;;;;;;;;;;;x;;;;
GRO_communist;Modern Reconciliation Alliance;;;;;;;;;;;;;x;;;;
GRO_fascist;Patriot Party;;;;;;;;;;;;;x;;;;
HZE;Zeezanden;;;;;;;;;;;;x
HZE_ADJ;Zeezandian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
HZE_conservative;Contemporary Motherland Alliance;;;;;;;;;;;;;x;;;;
HZE_reactionary;Old Protection Voice;;;;;;;;;;;;;x;;;;
HZE_liberal;Liberal Movement;;;;;;;;;;;;;x;;;;
HZE_liberal_2;Advancement Party;;;;;;;;;;;;;x;;;;
HZE_anarcho_liberal;Identity Voice;;;;;;;;;;;;;x;;;;
HZE_socialist;Affinity Foundation;;;;;;;;;;;;;x;;;;
HZE_communist;Independent Youth Union;;;;;;;;;;;;;x;;;;
HZE_fascist;Right Wing Union;;;;;;;;;;;;;x;;;;
IWA;Orimiwa;;;;;;;;;;;;x
IWA_ADJ;Orimiwan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
IWA_conservative;Independent People Community;;;;;;;;;;;;;x;;;;
IWA_conservative_2;Justice Voice;;;;;;;;;;;;;x;;;;
IWA_reactionary;Agrarian Independence Group;;;;;;;;;;;;;x;;;;
IWA_liberal;Citizens Alliance;;;;;;;;;;;;;x;;;;
IWA_anarcho_liberal;Progressive Defiance Movement;;;;;;;;;;;;;x;;;;
IWA_socialist;Future Freedom Alliance;;;;;;;;;;;;;x;;;;
IWA_communist;Independence Party;;;;;;;;;;;;;x;;;;
IWA_fascist;Western Integrity Formation;;;;;;;;;;;;;x;;;;
NYP;Nypheros;;;;;;;;;;;;x
NYP_ADJ;Nypherian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
NYP_conservative;Prosperity Party;;;;;;;;;;;;;x;;;;
NYP_reactionary;Integrity League;;;;;;;;;;;;;x;;;;
NYP_liberal;Nature Community;;;;;;;;;;;;;x;;;;
NYP_liberal_2;Constitutional Justice Party;;;;;;;;;;;;;x;;;;
NYP_anarcho_liberal;Patriotic Citizens Party;;;;;;;;;;;;;x;;;;
NYP_socialist;Independence Voice;;;;;;;;;;;;;x;;;;
NYP_communist;Advanced Prosperity Collective;;;;;;;;;;;;;x;;;;
NYP_fascist;Diligence Voice;;;;;;;;;;;;;x;;;;
RHE;Rhenbabord;;;;;;;;;;;;x
RHE_ADJ;Rhenbaboian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHE_conservative;Right Wing Foundation;;;;;;;;;;;;;x;;;;
RHE_conservative_2;Progressive Compromise Alliance;;;;;;;;;;;;;x;;;;
RHE_reactionary;Prohibition Formation;;;;;;;;;;;;;x;;;;
RHE_liberal;Solidarity Voice;;;;;;;;;;;;;x;;;;
RHE_anarcho_liberal;Freedom Group;;;;;;;;;;;;;x;;;;
RHE_socialist;Rational Solidarity Community;;;;;;;;;;;;;x;;;;
RHE_communist;Future Administration Movement;;;;;;;;;;;;;x;;;;
RHE_fascist;United Law Voice;;;;;;;;;;;;;x;;;;
NYT;Nythenia;;;;;;;;;;;;x
NYT_ADJ;Nythenian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
NYT_conservative;Free Prohibition Collective;;;;;;;;;;;;;x;;;;
NYT_reactionary;Self-Defense Voice;;;;;;;;;;;;;x;;;;
NYT_liberal;Mystic Preservation Party;;;;;;;;;;;;;x;;;;
NYT_liberal_2;Advanced Independence Formation;;;;;;;;;;;;;x;;;;
NYT_anarcho_liberal;Radical Undivided Party;;;;;;;;;;;;;x;;;;
NYT_socialist;Popular Action Community;;;;;;;;;;;;;x;;;;
NYT_communist;Liberty Foundation;;;;;;;;;;;;;x;;;;
NYT_fascist;Industry Movement;;;;;;;;;;;;;x;;;;
KOS;Kosatrias;;;;;;;;;;;;x
KOS_ADJ;Kosatriian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
KOS_conservative;Solidarity Collective;;;;;;;;;;;;;x;;;;
KOS_conservative_2;Patriot Communion;;;;;;;;;;;;;x;;;;
KOS_reactionary;Privilege Community;;;;;;;;;;;;;x;;;;
KOS_liberal;Future Action Formation;;;;;;;;;;;;;x;;;;
KOS_liberal_3;Preservation Coalition;;;;;;;;;;;;;x;;;;
KOS_anarcho_liberal;Earth Formation;;;;;;;;;;;;;x;;;;
KOS_socialist;Action Collective;;;;;;;;;;;;;x;;;;
KOS_communist;Civic Law Voice;;;;;;;;;;;;;x;;;;
KOS_fascist;Independence Community;;;;;;;;;;;;;x;;;;
JVP;Ba La;;;;;;;;;;;;x
JVP_ADJ;Ba Lan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
JVP_conservative;Earth Alliance;;;;;;;;;;;;;x;;;;
JVP_conservative_2;Voter Alliance;;;;;;;;;;;;;x;;;;
JVP_reactionary;Western Identity Group;;;;;;;;;;;;;x;;;;
JVP_liberal;Unconditional Affinity Voice;;;;;;;;;;;;;x;;;;
JVP_liberal_2;Denizen Coalition;;;;;;;;;;;;;x;;;;
JVP_anarcho_liberal;Freedom League;;;;;;;;;;;;;x;;;;
JVP_socialist;Republican Industry Union;;;;;;;;;;;;;x;;;;
JVP_communist;Independence Communion;;;;;;;;;;;;;x;;;;
JVP_fascist;Fatherland Party;;;;;;;;;;;;;x;;;;
GRG;Kirakokut;;;;;;;;;;;;x
GRG_ADJ;Kirakokian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
GRG_conservative;State Community;;;;;;;;;;;;;x;;;;
GRG_conservative_2;Nature Group;;;;;;;;;;;;;x;;;;
GRG_reactionary;Unconditional Law Party;;;;;;;;;;;;;x;;;;
GRG_liberal;Appreciation Alliance;;;;;;;;;;;;;x;;;;
GRG_liberal_2;Diligence Movement;;;;;;;;;;;;;x;;;;
GRG_anarcho_liberal;Rehabilitation Coalition;;;;;;;;;;;;;x;;;;
GRG_socialist;Integrity Coalition;;;;;;;;;;;;;x;;;;
GRG_communist;Fatherland Collective;;;;;;;;;;;;;x;;;;
GRG_fascist;Lawful Rehabilitation Group;;;;;;;;;;;;;x;;;;
NGH;Nghe Cai;;;;;;;;;;;;x
NGH_ADJ;Nghe Caian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
NGH_conservative;Moderate Citizens Collective;;;;;;;;;;;;;x;;;;
NGH_reactionary;Prosperity Coalition;;;;;;;;;;;;;x;;;;
NGH_liberal;Progress Alliance;;;;;;;;;;;;;x;;;;
NGH_liberal_2;Preservation Coalition;;;;;;;;;;;;;x;;;;
NGH_anarcho_liberal;Citizens Coalition;;;;;;;;;;;;;x;;;;
NGH_socialist;Voter League;;;;;;;;;;;;;x;;;;
NGH_communist;Labor Communion;;;;;;;;;;;;;x;;;;
NGH_fascist;Prosperity Formation;;;;;;;;;;;;;x;;;;
ROS;Rhotheros;;;;;;;;;;;;x
ROS_ADJ;Rhotherian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
ROS_conservative;United Motherland Union;;;;;;;;;;;;;x;;;;
ROS_reactionary;Northern Honesty Coalition;;;;;;;;;;;;;x;;;;
ROS_liberal;Sovereign Solidarity Foundation;;;;;;;;;;;;;x;;;;
ROS_liberal_2;Youth Community;;;;;;;;;;;;;x;;;;
ROS_liberal_3;Appreciation Communion;;;;;;;;;;;;;x;;;;
ROS_anarcho_liberal;Common Independence Party;;;;;;;;;;;;;x;;;;
ROS_socialist;Modern Denizen Party;;;;;;;;;;;;;x;;;;
ROS_communist;People Formation;;;;;;;;;;;;;x;;;;
ROS_fascist;Youth League;;;;;;;;;;;;;x;;;;
KAI;Urakai;;;;;;;;;;;;x
KAI_ADJ;Urakaian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
KAI_conservative;Nationalist Party;;;;;;;;;;;;;x;;;;
KAI_conservative_2;Nationalist Movement;;;;;;;;;;;;;x;;;;
KAI_reactionary;Fatherland Communion;;;;;;;;;;;;;x;;;;
KAI_liberal;World Undivided Foundation;;;;;;;;;;;;;x;;;;
KAI_liberal_2;Left Wing Union;;;;;;;;;;;;;x;;;;
KAI_anarcho_liberal;Constitutional Liberal Group;;;;;;;;;;;;;x;;;;
KAI_socialist;Reconciliation Foundation;;;;;;;;;;;;;x;;;;
KAI_communist;Denizen Voice;;;;;;;;;;;;;x;;;;
KAI_fascist;Industrial People Voice;;;;;;;;;;;;;x;;;;
CYK;Cykrakhu;;;;;;;;;;;;x
CYK_ADJ;Cykrakhuan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
CYK_conservative;Conservative Honesty Coalition;;;;;;;;;;;;;x;;;;
CYK_conservative_2;Conservative Liberation Union;;;;;;;;;;;;;x;;;;
CYK_reactionary;Industrial Integrity Union;;;;;;;;;;;;;x;;;;
CYK_liberal;Builders Group;;;;;;;;;;;;;x;;;;
CYK_liberal_2;State Group;;;;;;;;;;;;;x;;;;
CYK_anarcho_liberal;Patriotic Respect Coalition;;;;;;;;;;;;;x;;;;
CYK_socialist;Liberation Formation;;;;;;;;;;;;;x;;;;
CYK_communist;Revolutionary Liberation Voice;;;;;;;;;;;;;x;;;;
CYK_fascist;First Justice Voice;;;;;;;;;;;;;x;;;;
NAI;Ha Nai;;;;;;;;;;;;x
NAI_ADJ;Ha Naian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
NAI_conservative;Civic Administration Formation;;;;;;;;;;;;;x;;;;
NAI_reactionary;Advanced Impartiality Coalition;;;;;;;;;;;;;x;;;;
NAI_liberal;People Group;;;;;;;;;;;;;x;;;;
NAI_anarcho_liberal;Progress Coalition;;;;;;;;;;;;;x;;;;
NAI_socialist;Trust League;;;;;;;;;;;;;x;;;;
NAI_communist;Labor Voice;;;;;;;;;;;;;x;;;;
NAI_fascist;Law Movement;;;;;;;;;;;;;x;;;;
LID;Guadolid;;;;;;;;;;;;x
LID_ADJ;Guadolian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
LID_conservative;Leading State League;;;;;;;;;;;;;x;;;;
LID_conservative_2;Defiance League;;;;;;;;;;;;;x;;;;
LID_reactionary;Impartiality League;;;;;;;;;;;;;x;;;;
LID_liberal;Cooperation Community;;;;;;;;;;;;;x;;;;
LID_liberal_2;Lawful Defiance League;;;;;;;;;;;;;x;;;;
LID_anarcho_liberal;Unified Citizens Group;;;;;;;;;;;;;x;;;;
LID_socialist;Social Integrity Party;;;;;;;;;;;;;x;;;;
LID_communist;Denizen Formation;;;;;;;;;;;;;x;;;;
LID_fascist;Patriot Community;;;;;;;;;;;;;x;;;;
STE;Krakafaste;;;;;;;;;;;;x
STE_ADJ;Krakafasten;;;;;;;;;;;;;x;;;;;;;;;;;;;;
STE_conservative;Identity Alliance;;;;;;;;;;;;;x;;;;
STE_reactionary;Solidarity Community;;;;;;;;;;;;;x;;;;
STE_liberal;Civic Action Group;;;;;;;;;;;;;x;;;;
STE_liberal_2;Youth Group;;;;;;;;;;;;;x;;;;
STE_anarcho_liberal;Undivided Movement;;;;;;;;;;;;;x;;;;
STE_socialist;Affinity Union;;;;;;;;;;;;;x;;;;
STE_communist;Defiance League;;;;;;;;;;;;;x;;;;
STE_fascist;Appreciation Voice;;;;;;;;;;;;;x;;;;
LGY;Lgyb;;;;;;;;;;;;x
LGY_ADJ;Lgian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
LGY_conservative;Prime Honesty Party;;;;;;;;;;;;;x;;;;
LGY_conservative_2;Builders Alliance;;;;;;;;;;;;;x;;;;
LGY_reactionary;Integrity Party;;;;;;;;;;;;;x;;;;
LGY_liberal;Appreciation Coalition;;;;;;;;;;;;;x;;;;
LGY_liberal_2;Future Undivided Formation;;;;;;;;;;;;;x;;;;
LGY_anarcho_liberal;Progress Community;;;;;;;;;;;;;x;;;;
LGY_socialist;Prime Affinity League;;;;;;;;;;;;;x;;;;
LGY_communist;Reformation Movement;;;;;;;;;;;;;x;;;;
LGY_fascist;Neo Privilege Collective;;;;;;;;;;;;;x;;;;
THY;Thyokai;;;;;;;;;;;;x
THY_ADJ;Thyokaian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
THY_conservative;Northern Citizens Foundation;;;;;;;;;;;;;x;;;;
THY_conservative_2;Advanced Earth Foundation;;;;;;;;;;;;;x;;;;
THY_reactionary;Civic Rehabilitation Alliance;;;;;;;;;;;;;x;;;;
THY_liberal;Global Liberation Foundation;;;;;;;;;;;;;x;;;;
THY_anarcho_liberal;Diligence Community;;;;;;;;;;;;;x;;;;
THY_socialist;Universal Voter Foundation;;;;;;;;;;;;;x;;;;
THY_communist;Liberation Formation;;;;;;;;;;;;;x;;;;
THY_fascist;Holy Labor Voice;;;;;;;;;;;;;x;;;;
LEV;Levieciras;;;;;;;;;;;;x
LEV_ADJ;Leviecirian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
LEV_conservative;Loyalist Coalition;;;;;;;;;;;;;x;;;;
LEV_conservative_2;Prosperity League;;;;;;;;;;;;;x;;;;
LEV_reactionary;Southern Segregation Communion;;;;;;;;;;;;;x;;;;
LEV_liberal;Republican Prohibition Coalition;;;;;;;;;;;;;x;;;;
LEV_liberal_3;Common People Voice;;;;;;;;;;;;;x;;;;
LEV_anarcho_liberal;People's Reconciliation Union;;;;;;;;;;;;;x;;;;
LEV_socialist;Northern Industry League;;;;;;;;;;;;;x;;;;
LEV_communist;Undivided League;;;;;;;;;;;;;x;;;;
LEV_fascist;Prosperity Collective;;;;;;;;;;;;;x;;;;
CER;Cerdilla;;;;;;;;;;;;x
CER_ADJ;Cerdillan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
CER_conservative;Citizens Formation;;;;;;;;;;;;;x;;;;
CER_conservative_3;Preservation League;;;;;;;;;;;;;x;;;;
CER_reactionary;Independence Voice;;;;;;;;;;;;;x;;;;
CER_liberal;Liberation League;;;;;;;;;;;;;x;;;;
CER_liberal_2;Egalitarian Builders Union;;;;;;;;;;;;;x;;;;
CER_anarcho_liberal;Nature Voice;;;;;;;;;;;;;x;;;;
CER_socialist;Unity Collective;;;;;;;;;;;;;x;;;;
CER_socialist_2;Respect Collective;;;;;;;;;;;;;x;;;;
CER_communist;Modern Appreciation Collective;;;;;;;;;;;;;x;;;;
CER_fascist;Western Advancement Foundation;;;;;;;;;;;;;x;;;;
KYS;Kysakou;;;;;;;;;;;;x
KYS_ADJ;Kysakouan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
KYS_conservative;Action League;;;;;;;;;;;;;x;;;;
KYS_reactionary;Lawful Prosperity Foundation;;;;;;;;;;;;;x;;;;
KYS_liberal;Evolution Community;;;;;;;;;;;;;x;;;;
KYS_liberal_2;Golden Liberty Alliance;;;;;;;;;;;;;x;;;;
KYS_anarcho_liberal;Golden Reformation Coalition;;;;;;;;;;;;;x;;;;
KYS_socialist;Progressive Voter Group;;;;;;;;;;;;;x;;;;
KYS_communist;Independent Appreciation League;;;;;;;;;;;;;x;;;;
KYS_fascist;Labor League;;;;;;;;;;;;;x;;;;
INH;Ha Binh;;;;;;;;;;;;x
INH_ADJ;Ha Biian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
INH_conservative;Respect Coalition;;;;;;;;;;;;;x;;;;
INH_reactionary;Southern Patriot Group;;;;;;;;;;;;;x;;;;
INH_liberal;Constitutional Cooperation Party;;;;;;;;;;;;;x;;;;
INH_liberal_2;Leading Trade Coalition;;;;;;;;;;;;;x;;;;
INH_anarcho_liberal;Young Nature Communion;;;;;;;;;;;;;x;;;;
INH_socialist;Constitutional Abolition Communion;;;;;;;;;;;;;x;;;;
INH_communist;Justice Union;;;;;;;;;;;;;x;;;;
INH_fascist;Patriot Foundation;;;;;;;;;;;;;x;;;;
LIS;Madopolis;;;;;;;;;;;;x
LIS_ADJ;Madopolian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
LIS_conservative;Liberation Formation;;;;;;;;;;;;;x;;;;
LIS_reactionary;Western Solidarity Communion;;;;;;;;;;;;;x;;;;
LIS_liberal;Earth Community;;;;;;;;;;;;;x;;;;
LIS_liberal_2;Citizens League;;;;;;;;;;;;;x;;;;
LIS_anarcho_liberal;Civic Abolition Collective;;;;;;;;;;;;;x;;;;
LIS_socialist;Science Movement;;;;;;;;;;;;;x;;;;
LIS_communist;Neo Nature Collective;;;;;;;;;;;;;x;;;;
LIS_fascist;Prohibition Collective;;;;;;;;;;;;;x;;;;
ZOK;Zoku;;;;;;;;;;;;x
ZOK_ADJ;Zokuan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
ZOK_conservative;Law Movement;;;;;;;;;;;;;x;;;;
ZOK_conservative_2;Right Wing Voice;;;;;;;;;;;;;x;;;;
ZOK_reactionary;World Trust Formation;;;;;;;;;;;;;x;;;;
ZOK_liberal;Liberal Voice;;;;;;;;;;;;;x;;;;
ZOK_anarcho_liberal;Family Group;;;;;;;;;;;;;x;;;;
ZOK_socialist;Identity Community;;;;;;;;;;;;;x;;;;
ZOK_communist;Independence Alliance;;;;;;;;;;;;;x;;;;
ZOK_fascist;Trust Coalition;;;;;;;;;;;;;x;;;;
ENY;Sarkadomeny;;;;;;;;;;;;x
ENY_ADJ;Sarkadomenyan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
ENY_conservative;Prime State Formation;;;;;;;;;;;;;x;;;;
ENY_conservative_2;First Motherland Communion;;;;;;;;;;;;;x;;;;
ENY_reactionary;Unity Communion;;;;;;;;;;;;;x;;;;
ENY_liberal;Justice Community;;;;;;;;;;;;;x;;;;
ENY_anarcho_liberal;Action Party;;;;;;;;;;;;;x;;;;
ENY_socialist;New Identity Group;;;;;;;;;;;;;x;;;;
ENY_communist;Neo Advancement League;;;;;;;;;;;;;x;;;;
ENY_fascist;Eastern Progress Communion;;;;;;;;;;;;;x;;;;
AMS;Amsterbos;;;;;;;;;;;;x
AMS_ADJ;Amsterbian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
AMS_conservative;Holy Integrity Party;;;;;;;;;;;;;x;;;;
AMS_conservative_2;Builders Union;;;;;;;;;;;;;x;;;;
AMS_reactionary;Honesty Party;;;;;;;;;;;;;x;;;;
AMS_liberal;Impartiality Party;;;;;;;;;;;;;x;;;;
AMS_liberal_2;Common Liberty Formation;;;;;;;;;;;;;x;;;;
AMS_anarcho_liberal;International Self-Defense Alliance;;;;;;;;;;;;;x;;;;
AMS_socialist;Impartiality Coalition;;;;;;;;;;;;;x;;;;
AMS_communist;Egalitarian Integrity Alliance;;;;;;;;;;;;;x;;;;
AMS_fascist;Diligence Party;;;;;;;;;;;;;x;;;;
HAA;Haarwarden;;;;;;;;;;;;x
HAA_ADJ;Haarwardian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
HAA_conservative;Free Integrity Community;;;;;;;;;;;;;x;;;;
HAA_conservative_2;Honesty Foundation;;;;;;;;;;;;;x;;;;
HAA_reactionary;Contemporary Law Formation;;;;;;;;;;;;;x;;;;
HAA_liberal;Republican Citizens Group;;;;;;;;;;;;;x;;;;
HAA_liberal_2;Justice Foundation;;;;;;;;;;;;;x;;;;
HAA_anarcho_liberal;First Respect Voice;;;;;;;;;;;;;x;;;;
HAA_socialist;Advancement Movement;;;;;;;;;;;;;x;;;;
HAA_communist;Rational Progress Voice;;;;;;;;;;;;;x;;;;
HAA_fascist;Protection Coalition;;;;;;;;;;;;;x;;;;
LEJ;Lejon;;;;;;;;;;;;x
LEJ_ADJ;Lejian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
LEJ_conservative;Identity Formation;;;;;;;;;;;;;x;;;;
LEJ_conservative_2;Trust Collective;;;;;;;;;;;;;x;;;;
LEJ_reactionary;Social Rehabilitation Foundation;;;;;;;;;;;;;x;;;;
LEJ_liberal;Builders Group;;;;;;;;;;;;;x;;;;
LEJ_liberal_2;Mystic Patriot Movement;;;;;;;;;;;;;x;;;;
LEJ_anarcho_liberal;Voter League;;;;;;;;;;;;;x;;;;
LEJ_socialist;Freedom Collective;;;;;;;;;;;;;x;;;;
LEJ_socialist_2;Unconditional Denizen Communion;;;;;;;;;;;;;x;;;;
LEJ_communist;Motherland Collective;;;;;;;;;;;;;x;;;;
LEJ_fascist;Solidarity Voice;;;;;;;;;;;;;x;;;;
SYR;Syrepolis;;;;;;;;;;;;x
SYR_ADJ;Syrepolian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
SYR_conservative;Appreciation Voice;;;;;;;;;;;;;x;;;;
SYR_conservative_2;Solidarity Community;;;;;;;;;;;;;x;;;;
SYR_reactionary;Citizens League;;;;;;;;;;;;;x;;;;
SYR_liberal;Workers Foundation;;;;;;;;;;;;;x;;;;
SYR_liberal_2;Cooperation Coalition;;;;;;;;;;;;;x;;;;
SYR_anarcho_liberal;Denizen Communion;;;;;;;;;;;;;x;;;;
SYR_socialist;Affinity Alliance;;;;;;;;;;;;;x;;;;
SYR_communist;Patriotic Appreciation Voice;;;;;;;;;;;;;x;;;;
SYR_fascist;Identity Union;;;;;;;;;;;;;x;;;;
SYT;Sythesos;;;;;;;;;;;;x
SYT_ADJ;Sythesian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
SYT_conservative;Southern Denizen Communion;;;;;;;;;;;;;x;;;;
SYT_conservative_2;Privilege Group;;;;;;;;;;;;;x;;;;
SYT_reactionary;New Nationalist Movement;;;;;;;;;;;;;x;;;;
SYT_liberal;Good Will Alliance;;;;;;;;;;;;;x;;;;
SYT_liberal_2;Evolution League;;;;;;;;;;;;;x;;;;
SYT_anarcho_liberal;Rehabilitation Movement;;;;;;;;;;;;;x;;;;
SYT_socialist;Global Cooperation Alliance;;;;;;;;;;;;;x;;;;
SYT_communist;Denizen Party;;;;;;;;;;;;;x;;;;
SYT_fascist;Popular Preservation Group;;;;;;;;;;;;;x;;;;
SAK;Sakyo;;;;;;;;;;;;x
SAK_ADJ;Sakan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAK_conservative;Independent Action Coalition;;;;;;;;;;;;;x;;;;
SAK_conservative_2;Denizen Community;;;;;;;;;;;;;x;;;;
SAK_reactionary;Independent Privilege Community;;;;;;;;;;;;;x;;;;
SAK_liberal;Law Voice;;;;;;;;;;;;;x;;;;
SAK_liberal_2;State Formation;;;;;;;;;;;;;x;;;;
SAK_anarcho_liberal;Trade Group;;;;;;;;;;;;;x;;;;
SAK_socialist;International Cooperation Group;;;;;;;;;;;;;x;;;;
SAK_communist;Workers Foundation;;;;;;;;;;;;;x;;;;
SAK_fascist;Parliamentary Self-Defense Voice;;;;;;;;;;;;;x;;;;
OVI;Ovistuligrskadi;;;;;;;;;;;;x
OVI_ADJ;Ovistuligrskadian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
OVI_conservative;Administration Voice;;;;;;;;;;;;;x;;;;
OVI_conservative_2;New Impartiality Movement;;;;;;;;;;;;;x;;;;
OVI_reactionary;Prohibition League;;;;;;;;;;;;;x;;;;
OVI_liberal;Southern Trade Communion;;;;;;;;;;;;;x;;;;
OVI_liberal_2;Equality Coalition;;;;;;;;;;;;;x;;;;
OVI_anarcho_liberal;Impartiality Voice;;;;;;;;;;;;;x;;;;
OVI_socialist;Trust Party;;;;;;;;;;;;;x;;;;
OVI_communist;People's Denizen Communion;;;;;;;;;;;;;x;;;;
OVI_fascist;Advanced Youth Communion;;;;;;;;;;;;;x;;;;
ATH;Yarnath;;;;;;;;;;;;x
ATH_ADJ;Yarnaian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
ATH_conservative;Law Foundation;;;;;;;;;;;;;x;;;;
ATH_reactionary;Independence Foundation;;;;;;;;;;;;;x;;;;
ATH_liberal;Evolution Movement;;;;;;;;;;;;;x;;;;
ATH_anarcho_liberal;Earth Coalition;;;;;;;;;;;;;x;;;;
ATH_socialist;Industrial Action Voice;;;;;;;;;;;;;x;;;;
ATH_communist;First Liberty Party;;;;;;;;;;;;;x;;;;
ATH_fascist;Motherland Collective;;;;;;;;;;;;;x;;;;
ROE;Roerhoorn;;;;;;;;;;;;x
